client_id,fold,cloud,gym,insurance,mobile,music,software,streaming,none
C000001,2,0.0,0.12659401496924239,0.18486895263424663,0.10796431119085445,0.0,0.0,0.19201332533060636,0.3885593958750501
C000005,3,0.0,0.06202316727508649,0.0,0.6898464728165788,0.0,0.0,0.0,0.24813035990833465
C000007,3,0.5632350841316833,0.0,0.0,0.0,0.0,0.2352511211031999,0.0,0.20151379476511672
C000009,2,0.07933136265658525,0.0,0.0,0.0,0.0,0.34449221415126885,0.2874606841684056,0.2887157390237404
C000012,4,0.0,0.0,0.0,0.0,0.0,0.9653543576555783,0.0,0.03464564234442169
C000014,4,0.2112567809671778,0.0,0.0,0.0,0.0,0.5337055267577978,0.0,0.2550376922750244
C000015,0,0.0,0.0,0.8910862298309394,0.0,0.0,0.0,0.0,0.10891377016906056
C000016,1,0.0,0.19824094209334112,0.5287072944888886,0.0,0.0,0.0,0.0,0.2730517634177702
C000017,3,0.0,0.17753441576603293,0.13246703319025002,0.1803860968748081,0.0,0.0,0.1607465101874449,0.34886594398146403
C000021,1,0.0,0.0,0.0,0.47487787718010815,0.0,0.059094511818679335,0.14650896586261142,0.319518645138601
C000022,2,0.0,0.0,0.0,0.0,0.0,0.6593120147497991,0.17042624791183836,0.17026173733836256
C000024,1,0.0,0.3780656565638097,0.0,0.0,0.07259628739197865,0.1757364566057818,0.0,0.3736015994384298
C000025,0,0.3033298254892796,0.0,0.0,0.1567419814544977,0.08604082960679951,0.16969937600805782,0.0818973140802547,0.20229067336111065
C000026,1,0.0,0.16340604830051148,0.15310260541050355,0.1526417967861947,0.0,0.12578327963676705,0.0811184689217479,0.3239478009442753
C000027,2,0.0,0.1136753694095427,0.0,0.22373996774655214,0.4243563640101619,0.09065858424892197,0.0,0.14756971458482143
C000028,3,0.21181066815432992,0.14926003958507902,0.0,0.0,0.08326679397622652,0.1411711347115942,0.0,0.4144913635727704
C000029,3,0.05287236896318248,0.0,0.0,0.017632699776904338,0.1306980267978867,0.12800682017765527,0.10036838225665287,0.5704217020277184
C000030,3,0.23587501625668703,0.0,0.0,0.0,0.3584252865377046,0.0,0.0,0.4056996972056084
C000033,0,0.1516302686960767,0.0,0.0,0.0,0.0,0.0,0.48123428439774757,0.3671354469061757
C000035,2,0.0,0.07989901647667073,0.0,0.1825216734932559,0.180935983618566,0.0,0.08644623051192472,0.4701970958995827
C000038,3,0.0,0.0,0.0,0.0,0.27896308954401733,0.5558727986800965,0.0,0.16516411177588622
C000039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C000040,2,0.4729326526877355,0.15949040976118845,0.21817750994931964,0.0,0.0,0.0,0.0,0.14939942760175648
