client_id,fold,cloud,gym,insurance,mobile,music,software,streaming,none
C000001,2,0.0,0.14898016574320963,0.448164827067363,0.11232031296057417,0.0,0.0,0.20305078995700068,0.08748390427185249
C000005,3,0.0,0.1834456848992156,0.0,0.6572666046806406,0.0,0.0,0.0,0.15928771042014378
C000007,3,0.425720765820284,0.0,0.0,0.0,0.0,0.12351037748236254,0.0,0.45076885669735345
C000009,2,0.054406238039117386,0.0,0.0,0.0,0.0,0.60433887453022,0.28805046065228707,0.05320442677837556
C000012,4,0.0,0.0,0.0,0.0,0.0,0.8926875162835687,0.0,0.10731248371643132
C000014,4,0.24414597622562537,0.0,0.0,0.0,0.0,0.6202857663939941,0.0,0.13556825738038047
C000015,0,0.0,0.0,0.5528136628685766,0.0,0.0,0.0,0.0,0.4471863371314234
C000016,1,0.0,0.04047363190966357,0.6755391079651573,0.0,0.0,0.0,0.0,0.28398726012517916
C000017,3,0.0,0.009033720651355463,0.09400414263203558,0.6957025205847686,0.0,0.0,0.08439321226013964,0.11686640387170077
C000021,1,0.0,0.0,0.0,0.6813835845443872,0.0,0.02756627983953963,0.13104535860110517,0.16000477701496796
C000022,2,0.0,0.0,0.0,0.0,0.0,0.5556689666527687,0.18578121889188753,0.25854981445534375
C000024,1,0.0,0.8218373460743309,0.0,0.0,0.047611001638755715,0.01836543443259706,0.0,0.11218621785431626
C000025,0,0.5973830250264293,0.0,0.0,0.015710228837875366,0.004490924760598484,0.19987868632094075,0.0060002390859671744,0.176536895968189
C000026,1,0.0,0.6733869298912948,0.05598961528370501,0.033861762254466174,0.0,0.07464988571816432,0.1548570076818324,0.007254799170537285
C000027,2,0.0,0.017762268061866083,0.0,0.1893022692945026,0.7247346067643184,0.023016254444108458,0.0,0.04518460143520431
C000028,3,0.3116953953816829,0.014078062964200283,0.0,0.0,0.1164083276419287,0.5435669611650487,0.0,0.014251252847139462
C000029,3,0.39609313075119174,0.0,0.0,0.03442283353718832,0.29266492298507996,0.08587494140232968,0.05870958588371567,0.1322345854404947
C000030,3,0.08629549494485868,0.0,0.0,0.0,0.016885545399302846,0.0,0.0,0.8968189596558385
C000033,0,0.05886201518805964,0.0,0.0,0.0,0.0,0.0,0.41133383076689,0.5298041540450503
C000035,2,0.0,0.0318543827898024,0.0,0.3255009513694958,0.039909400142964443,0.0,0.04724254228044576,0.5554927234172915
C000038,3,0.0,0.0,0.0,0.0,0.3884713969286404,0.32506054320779676,0.0,0.28646805986356283
C000039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C000040,2,0.0870336760627963,0.6289265385727045,0.2463074531953282,0.0,0.0,0.0,0.0,0.037732332169170935
C000041,3,0.0,0.0,0.7859208448558906,0.0,0.10235262372925756,0.0,0.0,0.11172653141485178
C000043,1,0.0,0.0,0.058521343917371044,0.0,0.0,0.0,0.11308011037607242,0.8283985457065566
C000044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03742063716590713,0.9625793628340928
C000047,2,0.0,0.4273024891717669,0.0,0.0,0.4231486235770753,0.0,0.0,0.1495488872511579
C000053,3,0.12891906098743772,0.3718482453587694,0.0,0.0,0.0,0.0,0.0,0.49923269365379286
