client_id,fold,cloud,gym,insurance,mobile,music,software,streaming,none
C000001,2,0.0,0.17685088857122255,0.38015360703913514,0.1450713843746427,0.0,0.0,0.2622267326416943,0.0356973873733053
C000005,3,0.0,0.25144757249959326,0.0,0.5517737452658455,0.0,0.0,0.0,0.1967786822345612
C000007,3,0.3595027862487713,0.0,0.0,0.0,0.0,0.161070230335855,0.0,0.4794269834153737
C000009,2,0.06580485285382726,0.0,0.0,0.0,0.0,0.6298925167127865,0.27012710484369407,0.03417552558969217
C000012,4,0.0,0.0,0.0,0.0,0.0,0.9447988744366492,0.0,0.05520112556335077
C000014,4,0.46727191909752175,0.0,0.0,0.0,0.0,0.3675332816712783,0.0,0.16519479923119995
C000015,0,0.0,0.0,0.4252134700293051,0.0,0.0,0.0,0.0,0.5747865299706949
C000016,1,0.0,0.02188460051104519,0.6616689727359585,0.0,0.0,0.0,0.0,0.3164464267529963
C000017,3,0.0,0.009674034907711113,0.13791121881590526,0.6586328725379158,0.0,0.0,0.12338415452766902,0.07039771921079874
C000021,1,0.0,0.0,0.0,0.6582424385424694,0.0,0.021152734737417096,0.11957307025707288,0.2010317564630406
C000022,2,0.0,0.0,0.0,0.0,0.0,0.5171019036207192,0.26824395605593254,0.21465414032334829
C000024,1,0.0,0.7585391605909444,0.0,0.0,0.03208558241145272,0.0889672019893417,0.0,0.12040805500826113
C000025,0,0.7124751540587079,0.0,0.0,0.032893493671709365,0.028693567340551028,0.14082045091508683,0.008418861655350088,0.07669847235859473
C000026,1,0.0,0.3759337682802229,0.23948635316917788,0.1407479444454939,0.0,0.13247336637677476,0.09462308039096329,0.016735487337367294
C000027,2,0.0,0.008517291002811383,0.0,0.21119205170492258,0.7539909193760298,0.014018909658755218,0.0,0.012280828257481002
C000028,3,0.3384244370427485,0.09540416055871853,0.0,0.0,0.09406993596149943,0.4427525619463379,0.0,0.029348904490695604
C000029,3,0.45228786572180674,0.0,0.0,0.012675795295819463,0.20394513823117463,0.10656584307702223,0.09885630008694708,0.1256690575872298
