client_id,fold,cloud,gym,insurance,mobile,music,software,streaming,none
C000001,2,0.0,0.12591643023647198,0.3329844852768678,0.1873333679932273,0.0,0.0,0.26526452857424243,0.08850118791919048
C000005,3,0.0,0.1769579720642232,0.0,0.5557289417355995,0.0,0.0,0.0,0.26731308620017735
C000007,3,0.3930094939148089,0.0,0.0,0.0,0.0,0.18025633245156297,0.0,0.4267341736336281
C000009,2,0.06631664141936358,0.0,0.0,0.0,0.0,0.5949455440260255,0.271750864197146,0.06698695035746494
C000012,4,0.0,0.0,0.0,0.0,0.0,0.9400413572520496,0.0,0.059958642747950375
C000014,4,0.3504299466266273,0.0,0.0,0.0,0.0,0.40484193846220856,0.0,0.2447281149111642
C000015,0,0.0,0.0,0.4956210979361655,0.0,0.0,0.0,0.0,0.5043789020638345
C000016,1,0.0,0.022618539036662083,0.6056645082992037,0.0,0.0,0.0,0.0,0.3717169526641342
C000017,3,0.0,0.011409636993987398,0.09462227357354687,0.6495811489574027,0.0,0.0,0.15056501742791348,0.09382192304714954
C000021,1,0.0,0.0,0.0,0.6277037729090434,0.0,0.02682984201299497,0.1059210090926505,0.23954537598531112
C000022,2,0.0,0.0,0.0,0.0,0.0,0.6411617169599544,0.20984611633135944,0.1489921667086862
C000024,1,0.0,0.6719143159531505,0.0,0.0,0.021796450404190156,0.05159090547200456,0.0,0.25469832817065474
C000025,0,0.6566776595266676,0.0,0.0,0.03889553409428688,0.027836551040535732,0.16021384460331403,0.008181478127636364,0.10819493260755941
C000026,1,0.0,0.3641536865357562,0.28664194849863744,0.17290476105747782,0.0,0.07283279153269705,0.06359890976380414,0.039867902611627426
C000027,2,0.0,0.007182418677305169,0.0,0.21761815920468314,0.742706908175551,0.012066582303758748,0.0,0.02042593163870199
C000028,3,0.336727662019177,0.07598774672747782,0.0,0.0,0.09580777254383302,0.4491921698060051,0.0,0.04228464890350714
C000029,3,0.39665067921674,0.0,0.0,0.021959453803145446,0.19251714679323711,0.10326317119701584,0.1381861397615339,0.14742340922832764
C000030,3,0.0747081703254734,0.0,0.0,0.0,0.020518585456465885,0.0,0.0,0.9047732442180607
C000033,0,0.034014775078745015,0.0,0.0,0.0,0.0,0.0,0.31134153012042914,0.6546436948008258
C000035,2,0.0,0.024468902206951203,0.0,0.28980930463451765,0.05434216865834545,0.0,0.023953325180238388,0.6074262993199473
C000038,3,0.0,0.0,0.0,0.0,0.3049872647818686,0.2294078607275282,0.0,0.46560487449060317
C000039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C000040,2,0.1996185355563771,0.6378612433183654,0.12751030111310035,0.0,0.0,0.0,0.0,0.03500992001215719
C000041,3,0.0,0.0,0.7570107916643003,0.0,0.1378744679943682,0.0,0.0,0.1051147403413315
C000043,1,0.0,0.0,0.040944211915098866,0.0,0.0,0.0,0.09567213278256143,0.8633836553023397
C000044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.08069807844600041,0.9193019215539996
C000047,2,0.0,0.5675352598540859,0.0,0.0,0.25465727757057166,0.0,0.0,0.1778074625753424
C000053,3,0.093332296131177,0.5351411705936018,0.0,0.0,0.0,0.0,0.0,0.3715265332752212
C000055,1,0.0,0.0,0.0,0.0,0.0,0.19751938267741354,0.0,0.8024806173225865
