client_id,fold,cloud,gym,insurance,mobile,music,software,streaming,none
C000001,2,0.0,0.27371817764603285,0.3353442310057104,0.17004991396136254,0.0,0.0,0.18074215042749642,0.04014552695939777
C000005,3,0.0,0.263972462210566,0.0,0.46183323224418826,0.0,0.0,0.0,0.2741943055452458
C000007,3,0.7492689472896688,0.0,0.0,0.0,0.0,0.06472339306602015,0.0,0.1860076596443111
C000009,2,0.032061174691646294,0.0,0.0,0.0,0.0,0.4160555707835365,0.5445197008734605,0.007363553651356769
C000012,4,0.0,0.0,0.0,0.0,0.0,0.9427430728492926,0.0,0.057256927150707404
C000014,4,0.38008549485483617,0.0,0.0,0.0,0.0,0.4451777267914126,0.0,0.17473677835375123
C000015,0,0.0,0.0,0.35354437657648174,0.0,0.0,0.0,0.0,0.6464556234235183
C000016,1,0.0,0.02645565441028175,0.7541504033086227,0.0,0.0,0.0,0.0,0.21939394228109554
C000017,3,0.0,0.02681363930424569,0.11017515017149883,0.6300489729004658,0.0,0.0,0.1478563531506776,0.08510588447311207
C000021,1,0.0,0.0,0.0,0.2801632217615217,0.0,0.04548699908705675,0.21871484736842817,0.4556349317829934
C000022,2,0.0,0.0,0.0,0.0,0.0,0.38679934274738653,0.3735435328017401,0.2396571244508734
C000024,1,0.0,0.713460118486508,0.0,0.0,0.022441406750965127,0.04191148215410648,0.0,0.22218699260842034
C000025,0,0.7100529549865708,0.0,0.0,0.09094217504962966,0.018322663312100237,0.06692448364816232,0.0217962371328806,0.09196148587065645
C000026,1,0.0,0.42983811521015636,0.22065203486222978,0.17006909788112035,0.0,0.1039240457851238,0.049430855962416934,0.02608585029895283
C000027,2,0.0,0.014108302500749454,0.0,0.22011329861097254,0.7458124766329898,0.013479283116301756,0.0,0.006486639138986505
C000028,3,0.3231344627922059,0.10816187830175575,0.0,0.0,0.14079005357359914,0.41535707072043343,0.0,0.012556534612005787
C000029,3,0.2511206685495982,0.0,0.0,0.016343148286064698,0.28980732617425153,0.25665277004212467,0.07148171921081833,0.1145943677371426
C000030,3,0.047108186610118716,0.0,0.0,0.0,0.022620463173805967,0.0,0.0,0.9302713502160753
C000033,0,0.08530427511992468,0.0,0.0,0.0,0.0,0.0,0.38907420486775735,0.525621520012318
C000035,2,0.0,0.01787566668439857,0.0,0.33752967154743213,0.030286199673341167,0.0,0.014065084540745953,0.6002433775540822
C000038,3,0.0,0.0,0.0,0.0,0.2482574858483741,0.30642901289530544,0.0,0.4453135012563205
C000039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C000040,2,0.13884520055243946,0.5329683937524337,0.3044011743042576,0.0,0.0,0.0,0.0,0.0237852313908693
C000041,3,0.0,0.0,0.8782366749508934,0.0,0.07237054263773585,0.0,0.0,0.049392782411370684
C000043,1,0.0,0.0,0.033473513160440255,0.0,0.0,0.0,0.03765979534961379,0.9288666914899459
C000044,1,0.0,0.0,0.0,0.0,0.0,0.0,0.09769937232009818,0.9023006276799018
C000047,2,0.0,0.6046910157888936,0.0,0.0,0.3392996379350017,0.0,0.0,0.056009346276104655
C000053,3,0.15236798703311655,0.5011489347151092,0.0,0.0,0.0,0.0,0.0,0.34648307825177427
C000055,1,0.0,0.0,0.0,0.0,0.0,0.357759662603103,0.0,0.642240337396897
C000060,0,0.0,0.0,0.7279190716095192,0.0,0.0,0.0,0.0,0.2720809283904808
C000062,4,0.07174739099684127,0.0,0.0,0.013841934092569817,0.0,0.0,0.0,0.9144106749105889
C000063,1,0.0,0.0,0.796460544305357,0.0,0.0,0.0,0.0,0.20353945569464305
C000064,1,0.0,0.0,0.3699268064290903,0.006443467988649532,0.0,0.5123231303921634,0.0,0.11130659519009678
C000066,1,0.03045948061278507,0.0,0.0,0.0,0.0,0.0,0.07848118903446784,0.8910593303527471
C000069,3,0.02839004842250734,0.0,0.18208974515132678,0.05055520735050052,0.0,0.0,0.008474026888821828,0.7304909721868436
C000072,1,0.0,0.0,0.0,0.24813670026618462,0.0,0.7035011795242366,0.037886374514893316,0.010475745694685457
C000073,4,0.0,0.0,0.03997114847700384,0.0,0.23430803366086944,0.0,0.0,0.7257208178621267
C000077,4,0.43891531537911954,0.0,0.0,0.046682109367804384,0.0,0.0,0.0,0.5144025752530761
C000078,4,0.0,0.0,0.6086283216529746,0.0,0.334499765282637,0.0,0.028973158287955186,0.02789875477643322
